"AK Plant ID","RCA CPCN","Utility Name","Plant Name","Intertie Name","Energy Region","Fuel Type","Prime Mover","Generation MMBtu","Total Fuel MMBtu","Emission Factor","CO2 Metric Tons from Fuel","Efficiency (Max = 1.00)","Generation MWh","Fuel Use","Fuel Units","Estimated Average Heat Content","Source","Number of monthly records","Communities connected to plant","Notes"
"P190","687","Koyukuk, City of","Koyukuk","Koyukuk_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","877.58399429999986","3908.4","74.14","289.768776","0.22453791687135397","256.58099999999996","28320","gallons","0.13800847457627119","PCE","11","Koyukuk",NA
"P198","44","Mcgrath Light & Power","McGrath","McGrath_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","8063.4461777999995","23240.000000000004","74.14","1723.0136000000002","0.34696412124784848","2357.5259999999998","168406","gallons","0.1379998337351401","PCE","12","McGrath",NA
"P214","416","Nikolai, City of","Nikolai","Nikolai_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1426.8978555000001","5964.8000000000011","74.14","442.23027200000007","0.23921973167583152","417.185","43223","gallons","0.13800060153159199","PCE","12","Nikolai",NA
"P234","759","Rampart Village Council","Rampart","Rampart_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","686.37554309999996","3086.4","74.14","228.82569599999999","0.22238709924183514","200.67699999999999","22365","gallons","0.13800134138162307","PCE","12","Rampart",NA
"P236","364","Ruby, City of","Ruby","Ruby_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2181.1663536000005","6995.5","74.14","518.64637000000005","0.31179563342148531","637.7120000000001","50692","gallons","0.13800007890791446","PCE","12","Ruby",NA
"P247","394","Takotna Community Assoc Inc","Takotna","Takotna_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","849.56352236127293","3301.6999999999994","74.14","244.78803799999994","0.25731093750530731","248.38859818181822","23925","gallons","0.13800208986415879","PCE","12","Takotna",NA
"P249","92","Tanana Power Company Inc","Tanana","Tanana_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","4409.8851380999995","13103.699999999999","74.14","971.50831799999992","0.33653740074177524","1289.3269999999998","94954","gallons","0.13800050550793014","PCE","12","Tanana",NA
"P25","2","Alaska Power & Telephone Company","Northway","Northway_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3847.1568603000005","11936.399999999998","74.14","884.96469599999989","0.32230461950839462","1124.8010000000002","86496","gallons","0.13799944506104325","PCE","12","Northway, Northway Village, Northway Junction",NA
"P253","72","TDX Manley Generating LLC","Manley Hot Springs","Manley Hot Springs_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1890.0440988","5941.4","74.14","440.49539599999997","0.31811426579594038","552.596","43054","gallons","0.13799879221442837","PCE","12","Manley Hot Springs",NA
"P270","663","Venetie Village Electric","Venetie","Venetie_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2411.65353","11087.7","74.14","822.04207800000006","0.21750710517059443","705.1","80347","gallons","0.13799768504113408","PCE","12","Venetie",NA
"P29","2","Alaska Power & Telephone Company","Tok","Tok_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","32036.988995700005","89812.199999999983","74.14","6658.6765079999986","0.35671088110189941","9366.719000000001","650813","gallons","0.13800000921923805","PCE","12","Tok; Tanacross; Dot Lake, Dot Lake Village",NA
"P30","2","Alaska Power & Telephone Company","Allakaket","Allakaket_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2016.8790836999999","6800.9","74.14","504.21872599999995","0.29656061458042321","589.67899999999997","49282","gallons","0.13799967533785154","PCE","12","Allakaket, Alatna",NA
"P31","2","Alaska Power & Telephone Company","Bettles","Bettles_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1776.5038200000004","5999.2999999999993","74.14","444.78810199999998","0.29611851716033549","519.40000000000009","43473","gallons","0.13800059807236673","PCE","12","Bettles, Evansville",NA
"P34","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","SUN","PV","81.919605299999986","0","0","0","-","23.950999999999997","0",NA,"-","PCE","12","Eagle, Eagle Village",NA
"P34","2","Alaska Power & Telephone Company","Eagle","Eagle_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2547.4394400000001","7766","74.14","575.77124000000003","0.32802465104300799","744.8","56276","gallons","0.13799843627834246","PCE","12","Eagle, Eagle Village",NA
"P36","2","Alaska Power & Telephone Company","Healy Lake","Healy Lake_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Healy Lake",NA
"P79","169","Alaska Village Electric Cooperative","Anvik","Anvik_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1456.2748122","3930.6000000000004","74.14","291.41468400000002","0.37049682292779729","425.774","28483","gallons","0.13799810413228944","PCE","12","Anvik",NA
"P83","169","Alaska Village Electric Cooperative","Grayling","Grayling_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2134.3321856999996","6493.5999999999995","74.14","481.43550399999998","0.32868242357090055","624.01899999999989","47055","gallons","0.13800021251726702","PCE","12","Grayling",NA
"P84","169","Alaska Village Electric Cooperative","Holy Cross","Holy Cross_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2036.4466199999999","7342.9000000000005","74.14","544.40260599999999","0.27733546963733674","595.4","53210","gallons","0.13799849652320995","PCE","12","Holy Cross",NA
"P85","169","Alaska Village Electric Cooperative","Huslia","Huslia_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3532.6876376999999","10634.099999999997","74.14","788.41217399999982","0.33220372553389577","1032.8589999999999","77058","gallons","0.13800124581484072","PCE","12","Huslia",NA
"P86","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","SUN","PV","25.022914799999999","0","0","0","-","7.3159999999999989","0",NA,"-","PCE","11","Kaltag",NA
"P86","169","Alaska Village Electric Cooperative","Kaltag","Kaltag_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2026.5551124000001","6059.5","74.14","449.25133","0.334442629325852","592.50800000000004","43910","gallons","0.1379981780915509","PCE","12","Kaltag",NA
"P88","169","Alaska Village Electric Cooperative","Minto","Minto_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","2275.9223447999998","7082.4000000000005","74.14","525.08913600000005","0.32134902643171803","665.41599999999994","51322","gallons","0.13799929854643234","PCE","12","Minto",NA
"P90","169","Alaska Village Electric Cooperative","Nulato","Nulato_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","3579.0942681000006","10807.4","74.14","801.26063599999998","0.33117070415641142","1046.4270000000001","78314","gallons","0.13800086829941005","PCE","12","Nulato",NA
"P94","169","Alaska Village Electric Cooperative","Shageluk","Shageluk_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","1364.750624466667","4601.1000000000004","74.14","341.12555400000002","0.29661398893018343","399.01488888888895","33340","gallons","0.13800539892021596","PCE","12","Shageluk",NA
"P246","709","Stevens Village Ira Council","Stevens Village","Stevens Village_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","578.86525319999998","2713.1","74.14","201.14923400000001","0.21335935026353617","169.244","19660","gallons","0.13800101729399797","PCE","12","Stevens Village",NA
"P39","2","Alaska Power & Telephone Company","Tetlin","Tok_grid","Yukon-Koyukuk/Upper Tanana","DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0","Tok; Tanacross; Dot Lake, Dot Lake Village",NA
"P281","0","Alyeska Seafoods Inc","Alyeska Seafoods",NA,NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,NA
"P282","0","Ounalshka Corp","American President Lines Ltd",NA,NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,NA
"P283","0","Icicle Seafoods Inc","Bering Star",NA,NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,NA
"P284","0","Phillips Alaska Inc","Central Production Facility 1",NA,NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,NA
"P285","0","Phillips Alaska Inc","Central Production Facility 2",NA,NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,NA
"P286","0","Phillips Alaska Inc","Central Production Facility 3",NA,NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,NA
"P288","0","BP Exploration Alaska","Lisburne Production Center",NA,NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,NA
"P289","0","Offshore Systems Inc","Offshore Systems",NA,NA,"DFO","IC","0","0","74.14","0","-","0","-","gallons","-","0","0",NA,NA
"P290","0","Conoco Phillips Alaska Inc","Seawater Treatment Plant",NA,NA,"NG",NA,"0","0","52.91","0","-","0","-","MCF","-","0","0",NA,NA
